0.64157,0.15,-0.15
0.64164,0.14967,-0.15034
0.6417,0.14952,-0.15044
0.64178,0.14937,-0.15053
0.64188,0.14921,-0.15062
0.64198,0.14908,-0.15069
0.64206,0.149,-0.15074
0.64212,0.14895,-0.15076
0.64217,0.14895,-0.15076
0.64219,0.14897,-0.15074
0.64219,0.14902,-0.1507
0.64219,0.14909,-0.15064
0.64219,0.14917,-0.15057
0.64218,0.14925,-0.1505
0.64218,0.14931,-0.15043
0.64216,0.14936,-0.15039
0.6421,0.14938,-0.15037
0.642,0.14939,-0.15037
0.64186,0.14939,-0.1504
0.64169,0.14938,-0.15043
0.6415,0.14936,-0.15048
0.6413,0.14934,-0.15052
0.64109,0.1493,-0.15057
0.64087,0.14923,-0.15062
0.64066,0.14915,-0.15066
0.64048,0.14906,-0.15069
0.64033,0.14897,-0.1507
0.64024,0.14889,-0.1507
0.6402,0.14884,-0.1507
0.64022,0.14881,-0.15069
0.64029,0.1488,-0.15067
0.64042,0.14882,-0.15066
0.64062,0.14886,-0.15065
0.64087,0.14891,-0.15065
0.64116,0.14896,-0.15065
0.64149,0.14902,-0.15065
0.64183,0.14906,-0.15066
0.64218,0.14909,-0.15066
0.64251,0.14911,-0.15067
0.64281,0.14913,-0.15067
0.64307,0.14913,-0.15067
0.64329,0.14914,-0.15067
0.64347,0.14914,-0.15067
0.64361,0.14914,-0.15067
0.64371,0.14914,-0.15067
0.64376,0.14914,-0.15067
0.64378,0.14914,-0.15068
0.64377,0.14914,-0.15068
0.6437,0.14914,-0.15019
0.64361,0.14913,-0.14968
0.64349,0.14912,-0.14918
0.64335,0.14909,-0.14868
0.6432,0.14905,-0.14818
0.64304,0.14903,-0.14769
0.64287,0.14902,-0.1472
0.64271,0.14902,-0.1467
0.64255,0.14904,-0.14619
0.6424,0.14908,-0.14567
0.64227,0.14912,-0.14515
0.64213,0.14916,-0.14462
0.642,0.1492,-0.1441
0.64185,0.14922,-0.14357
0.6417,0.14922,-0.14305
0.64153,0.14922,-0.14253
0.64134,0.14921,-0.14202
0.64115,0.1492,-0.1415
0.64096,0.14919,-0.14099
0.64077,0.14918,-0.14047
0.64058,0.14917,-0.13996
0.64041,0.14916,-0.13946
0.64024,0.14915,-0.13896
0.64008,0.14915,-0.13846
0.63992,0.14914,-0.13796
0.63975,0.14913,-0.13747
0.63958,0.14912,-0.13697
0.63939,0.14911,-0.13647
0.63918,0.14909,-0.13597
0.63896,0.14908,-0.13546
0.63872,0.14908,-0.13496
0.63847,0.14908,-0.13445
0.6382,0.14909,-0.13394
0.63791,0.14911,-0.13342
0.63758,0.14914,-0.1329
0.63722,0.14916,-0.13239
0.63682,0.14919,-0.13187
0.63638,0.14921,-0.13136
0.63591,0.14922,-0.13086
0.63541,0.14923,-0.13035
0.63488,0.14924,-0.12985
0.63431,0.14923,-0.12936
0.63373,0.14923,-0.12886
0.63312,0.14922,-0.12837
0.63249,0.14921,-0.12788
0.63185,0.14921,-0.12739
0.63121,0.1492,-0.1269
0.63057,0.14919,-0.12641
0.62993,0.14917,-0.12591
0.6293,0.14916,-0.12542
0.62867,0.14914,-0.12493
0.62806,0.14913,-0.12444
0.62747,0.14912,-0.12395
0.62689,0.14911,-0.12345
0.62634,0.14911,-0.12296
0.62579,0.14911,-0.12246
0.62527,0.14912,-0.12196
0.62475,0.14913,-0.12146
0.62424,0.14914,-0.12096
0.62373,0.14915,-0.12046
0.62322,0.14916,-0.11996
0.6227,0.14917,-0.11946
0.62217,0.14917,-0.11896
0.62163,0.14917,-0.11846
0.62109,0.14917,-0.11797
0.62053,0.14917,-0.11747
0.61996,0.14917,-0.11697
0.61939,0.14916,-0.11648
0.61881,0.14916,-0.11598
0.61822,0.14916,-0.11548
0.61763,0.14916,-0.11499
0.61703,0.14916,-0.11449
0.61643,0.14916,-0.114
0.61583,0.14916,-0.1135
0.61522,0.14916,-0.113
0.61462,0.14916,-0.11251
0.61402,0.14916,-0.11201
0.61342,0.14916,-0.11152
0.61282,0.14916,-0.11102
0.61223,0.14916,-0.11052
0.61165,0.14916,-0.11002
0.61107,0.14916,-0.10952
0.61049,0.14916,-0.10903
0.60993,0.14916,-0.10853
0.60937,0.14916,-0.10803
0.60881,0.14915,-0.10753
0.60827,0.14915,-0.10703
0.60774,0.14915,-0.10653
0.60721,0.14915,-0.10604
0.60669,0.14915,-0.10554
0.60618,0.14915,-0.10504
0.60568,0.14915,-0.10454
0.60519,0.14915,-0.10404
0.6047,0.14915,-0.10354
0.60421,0.14915,-0.10304
0.60373,0.14915,-0.10254
0.60325,0.14915,-0.10204
0.60278,0.14915,-0.10154
0.6023,0.14915,-0.10103
0.60183,0.14915,-0.10053
0.60136,0.1496,-0.10056
0.60089,0.15006,-0.10057
0.60042,0.15054,-0.10057
0.59996,0.15104,-0.10056
0.5995,0.15155,-0.10054
0.59905,0.15207,-0.10053
0.5986,0.15258,-0.10053
0.59814,0.15308,-0.10053
0.59769,0.15359,-0.10053
0.59723,0.15409,-0.10053
0.59677,0.1546,-0.10053
0.59631,0.15511,-0.10053
0.59585,0.15562,-0.10052
0.59539,0.15613,-0.10052
0.59492,0.15664,-0.10051
0.59445,0.15714,-0.10051
0.59398,0.15764,-0.10051
0.59351,0.15814,-0.10052
0.59304,0.15864,-0.10052
0.59256,0.15913,-0.10052
0.59208,0.15963,-0.10052
0.5916,0.16013,-0.10052
0.59113,0.16062,-0.10052
0.59065,0.16112,-0.10051
0.59017,0.16162,-0.10051
0.5897,0.16211,-0.10051
0.58922,0.16261,-0.10051
0.58874,0.1631,-0.10051
0.58826,0.1636,-0.10051
0.58778,0.1641,-0.10051
0.5873,0.16461,-0.10051
0.58682,0.16511,-0.1005
0.58634,0.16562,-0.1005
0.58585,0.16612,-0.1005
0.58536,0.16662,-0.1005
0.58487,0.16713,-0.10051
0.58437,0.16763,-0.10051
0.58387,0.16813,-0.10051
0.58337,0.16863,-0.10051
0.58287,0.16913,-0.10051
0.58236,0.16963,-0.10051
0.58185,0.17013,-0.10051
0.58134,0.17063,-0.10051
0.58083,0.17113,-0.1005
0.58032,0.17163,-0.1005
0.5798,0.17212,-0.1005
0.57929,0.17262,-0.1005
0.57878,0.17312,-0.1005
0.57827,0.17362,-0.10051
0.57777,0.17411,-0.10051
0.57726,0.17461,-0.10051
0.57676,0.17511,-0.10051
0.57627,0.17561,-0.10051
0.57577,0.17611,-0.10051
0.57528,0.17661,-0.10051
0.57479,0.17711,-0.10051
0.57429,0.17761,-0.10051
0.5738,0.17811,-0.10051
0.57331,0.17862,-0.10051
0.57282,0.17912,-0.10051
0.57232,0.17962,-0.10051
0.57183,0.18012,-0.10051
0.57133,0.18063,-0.10051
0.57083,0.18113,-0.10051
0.57033,0.18163,-0.10051
0.56983,0.18213,-0.1005
0.56933,0.18263,-0.1005
0.56882,0.18313,-0.1005
0.56832,0.18362,-0.10051
0.56781,0.18412,-0.10051
0.56731,0.18462,-0.10051
0.5668,0.18512,-0.10051
0.5663,0.18562,-0.10051
0.5658,0.18612,-0.10051
0.56529,0.18662,-0.10051
0.56479,0.18712,-0.10051
0.56429,0.18762,-0.10051
0.56379,0.18812,-0.10051
0.56329,0.18862,-0.10051
0.56279,0.18912,-0.10051
0.56229,0.18962,-0.10051
0.56179,0.19012,-0.10051
0.56129,0.19062,-0.10051
0.56079,0.19112,-0.10051
0.56029,0.19162,-0.10051
0.55979,0.19212,-0.10051
0.55929,0.19262,-0.10051
0.55878,0.19312,-0.10051
0.55828,0.19362,-0.10051
0.55777,0.19412,-0.10051
0.55726,0.19462,-0.10051
0.55676,0.19512,-0.10051
0.55625,0.19562,-0.10051
0.55574,0.19612,-0.10051
0.55524,0.19662,-0.10051
0.55473,0.19712,-0.10051
0.55423,0.19762,-0.10051
0.55373,0.19812,-0.10051
0.55322,0.19862,-0.10051
0.55272,0.19912,-0.10051
0.55222,0.19962,-0.10051
0.55172,0.20012,-0.10051
0.55122,0.20062,-0.10051
0.55072,0.20112,-0.10051
0.55022,0.20162,-0.10051
0.54973,0.20212,-0.10051
0.54923,0.20262,-0.10051
0.54873,0.20312,-0.10051
0.54823,0.20362,-0.10051
0.54774,0.20412,-0.10051
0.54724,0.20462,-0.10051
0.54674,0.20512,-0.10051
0.54624,0.20562,-0.10051
0.54574,0.20612,-0.10051
0.54524,0.20662,-0.10051
0.54474,0.20712,-0.10051
0.54424,0.20762,-0.10051
0.54374,0.20812,-0.10051
0.54324,0.20862,-0.10051
0.54274,0.20912,-0.10051
0.54224,0.20962,-0.10051
0.54174,0.21012,-0.10051
0.54124,0.21062,-0.10051
0.54074,0.21112,-0.10051
0.54024,0.21162,-0.10051
0.53974,0.21212,-0.10051
0.53924,0.21262,-0.10051
0.53874,0.21312,-0.10051
0.53824,0.21362,-0.10051
0.53774,0.21412,-0.10051
0.53724,0.21462,-0.10051
0.53674,0.21512,-0.10051
0.53624,0.21562,-0.10051
0.53574,0.21612,-0.10051
0.53524,0.21662,-0.10051
0.53474,0.21712,-0.10051
0.53424,0.21762,-0.10051
0.53374,0.21812,-0.10051
